Time,Datapoint
2013-08-28 1:25:55,44.7761,0
2013-08-28 1:25:56,44.1176,0
2013-08-28 1:25:57,50,0
2013-08-28 1:25:58,57.6923,0
2013-08-28 1:26:7,89.5522,1
2013-08-28 1:26:12,65.9341,1
2013-08-28 1:26:13,67.4157,0
2013-08-28 1:26:14,68.9655,0
2013-08-28 1:26:15,71.4286,0
2013-08-28 1:26:16,72.2892,0
2013-08-28 1:26:17,75.9494,0
2013-08-28 1:26:17,75,0
2013-08-28 1:26:18,75,0
2013-08-28 1:26:19,74.0741,0
2013-08-28 1:26:20,77.9221,0
2013-08-28 1:26:21,81.0811,0
2013-08-28 1:26:21,83.3333,0
2013-08-28 1:26:22,84.507,0
2013-08-28 1:26:23,75.9494,0
2013-08-28 1:26:25,75.9494,1
2013-08-28 1:26:26,67.4157,0
2013-08-28 1:26:30,60.6061,1
2013-08-28 1:26:32,56.6038,1
2013-08-28 1:26:33,57.1429,0
2013-08-28 1:26:35,55.0459,0
2013-08-28 1:26:36,56.0748,0
2013-08-28 1:26:37,53.0973,0
2013-08-28 1:26:38,53.5714,0
2013-08-28 1:26:39,56.6038,0
2013-08-28 1:26:40,54.0541,0
2013-08-28 1:26:41,55.5556,0
2013-08-28 1:26:42,57.1429,0
2013-08-28 1:26:43,56.0748,0
2013-08-28 1:26:44,57.1429,0
2013-08-28 1:26:45,53.0973,0
2013-08-28 1:26:46,50.8475,0
2013-08-28 1:26:48,56.0748,0
2013-08-28 1:26:49,47.619,0
2013-08-28 1:26:50,48,0
2013-08-28 1:26:51,50.8475,0
2013-08-28 1:26:52,50,0
2013-08-28 1:26:54,52.1739,0
2013-08-28 1:26:55,50.4202,0
2013-08-28 1:26:56,51.7241,0
2013-08-28 1:26:57,60.6061,0
2013-08-28 1:27:4,61.2245,1
2013-08-28 1:27:5,62.5,0
2013-08-28 1:27:6,68.9655,0
2013-08-28 1:27:7,73.1707,0
2013-08-28 1:27:8,75,0
2013-08-28 1:27:9,72.2892,0
2013-08-28 1:27:10,65.2174,0
2013-08-28 1:27:11,71.4286,0
2013-08-28 1:27:11,73.1707,0
2013-08-28 1:27:12,70.5882,0
2013-08-28 1:27:13,67.4157,0
2013-08-28 1:27:14,62.5,0
2013-08-28 1:27:15,61.8557,0
2013-08-28 1:27:16,62.5,0
2013-08-28 1:27:17,61.8557,0
2013-08-28 1:27:18,60.6061,0
2013-08-28 1:27:19,60.6061,0
2013-08-28 1:27:20,57.6923,0
2013-08-28 1:27:21,59.4059,0
2013-08-28 1:27:22,56.0748,0
2013-08-28 1:27:23,57.6923,0
2013-08-28 1:27:24,61.2245,0
2013-08-28 1:27:25,56.6038,0
2013-08-28 1:27:26,57.6923,0
2013-08-28 1:27:27,57.6923,0
2013-08-28 1:27:28,57.1429,0
2013-08-28 1:27:29,55.5556,0
2013-08-28 1:27:30,55.5556,0
2013-08-28 1:27:31,54.5455,0
2013-08-28 1:27:32,54.5455,0
2013-08-28 1:27:34,52.6316,0
2013-08-28 1:27:35,53.0973,0
2013-08-28 1:27:36,54.0541,0
2013-08-28 1:27:37,54.5455,0
2013-08-28 1:27:38,51.7241,0
2013-08-28 1:27:39,52.1739,0
2013-08-28 1:27:40,52.1739,0
2013-08-28 1:27:41,53.5714,0
2013-08-28 1:27:43,52.6316,0
2013-08-28 1:27:44,51.2821,0
2013-08-28 1:27:45,50.4202,0
2013-08-28 1:27:52,61.8557,1
2013-08-28 1:27:53,60.6061,0
2013-08-28 1:27:54,63.8298,0
2013-08-28 1:27:55,67.4157,0
2013-08-28 1:27:56,71.4286,0
2013-08-28 1:27:57,74.0741,0
2013-08-28 1:27:59,74.0741,1
2013-08-28 1:28:1,60.6061,1
2013-08-28 1:28:2,62.5,0
2013-08-28 1:28:3,58.8235,0
2013-08-28 1:28:4,59.4059,0
2013-08-28 1:28:5,59.4059,0
2013-08-28 1:28:6,57.1429,0
2013-08-28 1:28:7,59.4059,0
2013-08-28 1:28:8,58.8235,0
2013-08-28 1:28:9,57.1429,0
2013-08-28 1:28:10,56.0748,0
2013-08-28 1:28:11,58.2524,0
2013-08-28 1:28:12,57.1429,0
2013-08-28 1:28:13,57.6923,0
2013-08-28 1:28:14,55.5556,0
2013-08-28 1:28:15,57.1429,0
2013-08-28 1:28:16,56.0748,0
2013-08-28 1:28:18,58.2524,0
2013-08-28 1:28:19,55.0459,0
2013-08-28 1:28:20,55.0459,0
2013-08-28 1:28:21,56.0748,0
2013-08-28 1:28:22,54.0541,0
2013-08-28 1:28:23,56.6038,0
2013-08-28 1:28:24,53.5714,0
2013-08-28 1:28:25,54.5455,0
2013-08-28 1:28:26,55.5556,0
2013-08-28 1:28:27,52.6316,0
2013-08-28 1:28:28,51.7241,0
2013-08-28 1:28:30,49.5868,0
2013-08-28 1:28:31,52.1739,0
2013-08-28 1:28:32,50.4202,0
2013-08-28 1:28:33,52.6316,0
2013-08-28 1:28:34,50.8475,0
2013-08-28 1:28:35,50.8475,0
2013-08-28 1:28:37,52.6316,0
2013-08-28 1:28:38,52.6316,0
2013-08-28 1:28:39,53.5714,0
2013-08-28 1:28:40,49.5868,0
2013-08-28 1:28:41,52.6316,0
2013-08-28 1:28:42,58.8235,0
2013-08-28 1:28:51,82.1918,1
2013-08-28 1:28:54,59.4059,1
2013-08-28 1:28:55,61.8557,0
2013-08-28 1:28:56,65.2174,0
2013-08-28 1:28:57,65.9341,0
2013-08-28 1:28:58,65.9341,0
2013-08-28 1:28:59,68.9655,0
2013-08-28 1:28:59,69.7674,0
2013-08-28 1:29:0,69.7674,0
2013-08-28 1:29:1,70.5882,0
2013-08-28 1:29:2,72.2892,0
2013-08-28 1:29:3,74.0741,0
2013-08-28 1:29:4,75.9494,0
2013-08-28 1:29:4,74.0741,0
2013-08-28 1:29:5,70.5882,0
2013-08-28 1:29:6,67.4157,0
2013-08-28 1:29:7,65.9341,0
2013-08-28 1:29:8,64.5161,0
2013-08-28 1:29:9,61.8557,0
2013-08-28 1:29:10,61.8557,0
2013-08-28 1:29:11,60.6061,0
2013-08-28 1:29:12,58.2524,0
2013-08-28 1:29:13,59.4059,0
2013-08-28 1:29:14,59.4059,0
2013-08-28 1:29:15,60,0
2013-08-28 1:29:16,57.6923,0
2013-08-28 1:29:17,57.6923,0
2013-08-28 1:29:18,56.6038,0
2013-08-28 1:29:19,58.2524,0
2013-08-28 1:29:20,56.6038,0
2013-08-28 1:29:21,54.5455,0
2013-08-28 1:29:22,52.1739,0
2013-08-28 1:29:23,53.5714,0
2013-08-28 1:29:24,52.1739,0
2013-08-28 1:29:25,53.5714,0
2013-08-28 1:29:27,54.5455,0
2013-08-28 1:29:28,53.5714,0
2013-08-28 1:29:29,52.6316,0
2013-08-28 1:29:30,53.0973,0
2013-08-28 1:29:31,56.0748,0
2013-08-28 1:29:32,54.0541,0
2013-08-28 1:29:33,54.5455,0
2013-08-28 1:29:34,52.6316,0
2013-08-28 1:29:36,51.2821,0
2013-08-28 1:29:37,50.4202,0
2013-08-28 1:29:38,53.0973,0
2013-08-28 1:29:39,52.1739,0
2013-08-28 1:29:40,52.6316,0
2013-08-28 1:29:41,50.8475,0
2013-08-28 1:29:42,51.7241,0
2013-08-28 1:29:44,50.8475,0
2013-08-28 1:29:45,51.2821,0
2013-08-28 1:29:46,52.1739,0
2013-08-28 1:29:47,48.3871,0
2013-08-28 1:29:48,52.1739,0
2013-08-28 1:29:50,48,0
2013-08-28 1:29:51,49.1803,0
2013-08-28 1:29:52,52.1739,0
2013-08-28 1:29:53,53.0973,0
2013-08-28 1:30:0,75,1
2013-08-28 1:30:1,74.0741,0
2013-08-28 1:30:1,76.9231,0
2013-08-28 1:30:2,78.9474,0
2013-08-28 1:30:3,80,0
2013-08-28 1:30:4,76.9231,0
2013-08-28 1:30:4,76.9231,0
2013-08-28 1:30:5,75,0
2013-08-28 1:30:6,76.9231,0
2013-08-28 1:30:7,75,0
2013-08-28 1:30:8,74.0741,0
2013-08-28 1:30:8,73.1707,0
2013-08-28 1:30:9,70.5882,0
2013-08-28 1:30:10,72.2892,0
2013-08-28 1:30:11,73.1707,0
2013-08-28 1:30:12,74.0741,0
2013-08-28 1:30:13,75,0
2013-08-28 1:30:13,74.0741,0
2013-08-28 1:30:14,75,0
2013-08-28 1:30:15,75,0
2013-08-28 1:30:16,74.0741,0
2013-08-28 1:30:17,75.9494,0
2013-08-28 1:30:17,75.9494,0
2013-08-28 1:30:18,76.9231,0
2013-08-28 1:30:19,78.9474,0
2013-08-28 1:30:20,78.9474,0
2013-08-28 1:30:20,80,0
2013-08-28 1:30:21,78.9474,0
2013-08-28 1:30:22,80,0
2013-08-28 1:30:23,75.9494,0
2013-08-28 1:30:23,75,0
2013-08-28 1:30:24,75.9494,0
2013-08-28 1:30:25,77.9221,0
2013-08-28 1:30:26,81.0811,0
2013-08-28 1:30:27,82.1918,0
2013-08-28 1:30:27,85.7143,0
2013-08-28 1:30:28,86.9565,0
2013-08-28 1:30:31,93.75,1
2013-08-28 1:30:32,75.9494,1
2013-08-28 1:30:40,58.2524,1
2013-08-28 1:30:41,59.4059,0
2013-08-28 1:30:42,59.4059,0
2013-08-28 1:30:43,59.4059,0
2013-08-28 1:30:44,55.5556,0
2013-08-28 1:30:45,55.0459,0
2013-08-28 1:30:47,54.0541,0
2013-08-28 1:30:49,51.2821,1
2013-08-28 1:30:50,50.4202,0
2013-08-28 1:30:52,50,1
2013-08-28 1:30:54,48.3871,0
2013-08-28 1:30:55,49.5868,0
2013-08-28 1:30:56,48.3871,0
2013-08-28 1:30:57,46.1538,0
2013-08-28 1:30:59,43.7956,0
2013-08-28 1:31:0,45.8015,0
2013-08-28 1:31:1,47.619,0
2013-08-28 1:31:3,43.4783,0
2013-08-28 1:31:4,47.2441,0
2013-08-28 1:31:11,60.6061,1
2013-08-28 1:31:12,64.5161,0
2013-08-28 1:31:13,64.5161,0
2013-08-28 1:31:14,64.5161,0
2013-08-28 1:31:15,64.5161,0
2013-08-28 1:31:16,64.5161,0
2013-08-28 1:31:17,64.5161,0
2013-08-28 1:31:18,65.2174,0
2013-08-28 1:31:19,64.5161,0
2013-08-28 1:31:20,64.5161,0
2013-08-28 1:31:21,65.9341,0
2013-08-28 1:31:22,64.5161,0
2013-08-28 1:31:23,65.9341,0
2013-08-28 1:31:24,66.6667,0
2013-08-28 1:31:24,66.6667,0
2013-08-28 1:31:25,66.6667,0
2013-08-28 1:31:26,69.7674,0
2013-08-28 1:31:27,68.9655,0
2013-08-28 1:31:28,70.5882,0
2013-08-28 1:31:29,75,0
2013-08-28 1:31:30,75.9494,0
2013-08-28 1:31:30,77.9221,0
2013-08-28 1:31:38,96.7742,1
2013-08-28 1:31:39,98.3607,1
2013-08-28 1:31:39,98.3607,0
2013-08-28 1:31:40,98.3607,0
2013-08-28 1:31:41,100,0
2013-08-28 1:31:41,100,0
2013-08-28 1:31:42,101.695,0
2013-08-28 1:31:42,100,0
2013-08-28 1:31:43,100,0
2013-08-28 1:31:44,101.695,0
2013-08-28 1:31:44,100,0
2013-08-28 1:31:45,101.695,0
2013-08-28 1:31:45,100,0
2013-08-28 1:31:46,101.695,0
2013-08-28 1:31:47,98.3607,0
2013-08-28 1:31:47,96.7742,0
2013-08-28 1:31:48,92.3077,0
2013-08-28 1:31:51,82.1918,1
2013-08-28 1:31:52,81.0811,0
2013-08-28 1:31:56,74.0741,1
2013-08-28 1:31:59,69.7674,1
2013-08-28 1:32:0,70.5882,0
2013-08-28 1:32:1,68.9655,0
2013-08-28 1:32:1,68.1818,0
2013-08-28 1:32:2,68.9655,0
2013-08-28 1:32:3,64.5161,0
2013-08-28 1:32:4,65.2174,0
2013-08-28 1:32:6,61.2245,1
2013-08-28 1:32:7,68.9655,0
2013-08-28 1:32:8,72.2892,0
2013-08-28 1:32:9,68.1818,0
2013-08-28 1:32:10,75,0
2013-08-28 1:32:10,74.0741,0
2013-08-28 1:32:11,75,0
2013-08-28 1:32:12,67.4157,0
2013-08-28 1:32:14,63.8298,1
2013-08-28 1:32:15,69.7674,0
2013-08-28 1:32:16,68.1818,0
2013-08-28 1:32:17,68.9655,0
2013-08-28 1:32:17,69.7674,0
2013-08-28 1:32:18,66.6667,0
2013-08-28 1:32:19,67.4157,0
2013-08-28 1:32:20,70.5882,0
2013-08-28 1:32:21,70.5882,0
2013-08-28 1:32:22,71.4286,0
2013-08-28 1:32:23,73.1707,0
2013-08-28 1:32:23,73.1707,0
2013-08-28 1:32:24,73.1707,0
2013-08-28 1:32:25,74.0741,0
2013-08-28 1:32:26,74.0741,0
2013-08-28 1:32:27,71.4286,0
2013-08-28 1:32:28,69.7674,0
2013-08-28 1:32:28,69.7674,0
2013-08-28 1:32:29,69.7674,0
2013-08-28 1:32:30,66.6667,0
2013-08-28 1:32:31,68.9655,0
2013-08-28 1:32:32,69.7674,0
2013-08-28 1:32:33,66.6667,0
2013-08-28 1:32:34,71.4286,0
2013-08-28 1:32:35,75,0
2013-08-28 1:32:35,77.9221,0
2013-08-28 1:32:36,76.9231,0
2013-08-28 1:32:37,73.1707,0
2013-08-28 1:32:38,75.9494,0
2013-08-28 1:32:39,77.9221,0
2013-08-28 1:32:39,76.9231,0
2013-08-28 1:32:40,68.9655,0
2013-08-28 1:32:41,69.7674,0
2013-08-28 1:32:42,69.7674,0
2013-08-28 1:32:43,74.0741,0
2013-08-28 1:32:43,76.9231,0
2013-08-28 1:32:44,75.9494,0
2013-08-28 1:32:45,74.0741,0
2013-08-28 1:32:46,75.9494,0
2013-08-28 1:32:47,75,0
2013-08-28 1:32:47,73.1707,0
2013-08-28 1:32:48,74.0741,0
2013-08-28 1:32:49,70.5882,0
2013-08-28 1:32:50,71.4286,0
2013-08-28 1:32:51,63.8298,0
2013-08-28 1:32:52,65.9341,0
2013-08-28 1:32:53,67.4157,0
2013-08-28 1:32:53,66.6667,0
2013-08-28 1:32:54,63.1579,0
2013-08-28 1:32:55,68.1818,0
2013-08-28 1:32:56,67.4157,0
2013-08-28 1:32:57,63.1579,0
2013-08-28 1:32:58,67.4157,0
2013-08-28 1:32:59,64.5161,0
2013-08-28 1:33:0,58.8235,0
2013-08-28 1:33:1,60.6061,0
2013-08-28 1:33:2,65.9341,0
2013-08-28 1:33:3,63.8298,0
2013-08-28 1:33:4,66.6667,0
2013-08-28 1:33:5,64.5161,0
2013-08-28 1:33:6,65.9341,0
2013-08-28 1:33:6,68.1818,0
2013-08-28 1:33:7,63.1579,0
2013-08-28 1:33:8,58.8235,0
2013-08-28 1:33:9,63.1579,0
2013-08-28 1:33:10,63.1579,0
2013-08-28 1:33:11,56.0748,0
2013-08-28 1:33:12,59.4059,0
2013-08-28 1:33:13,58.2524,0
2013-08-28 1:33:17,50.8475,1
2013-08-28 1:33:18,53.0973,0
2013-08-28 1:33:19,55.0459,0
2013-08-28 1:33:20,54.5455,0
2013-08-28 1:33:21,57.6923,0
2013-08-28 1:33:27,68.9655,1
2013-08-28 1:33:28,65.9341,0
2013-08-28 1:33:29,69.7674,0
2013-08-28 1:33:30,74.0741,0
2013-08-28 1:33:31,76.9231,0
2013-08-28 1:33:33,82.1918,1
2013-08-28 1:33:36,63.1579,1
2013-08-28 1:33:37,70.5882,0
2013-08-28 1:33:38,74.0741,0
2013-08-28 1:33:39,73.1707,0
2013-08-28 1:33:40,66.6667,0
2013-08-28 1:33:41,60,0
2013-08-28 1:33:42,63.8298,0
2013-08-28 1:33:43,62.5,0
2013-08-28 1:33:44,59.4059,0
2013-08-28 1:33:45,61.2245,0
2013-08-28 1:33:46,63.1579,0
2013-08-28 1:33:47,60.6061,0
2013-08-28 1:33:48,61.2245,0
2013-08-28 1:33:49,61.8557,0
2013-08-28 1:33:49,64.5161,0
2013-08-28 1:33:50,63.1579,0
2013-08-28 1:33:51,61.2245,0
2013-08-28 1:33:52,62.5,0
2013-08-28 1:33:53,60.6061,0
2013-08-28 1:33:54,58.8235,0
2013-08-28 1:33:55,58.2524,0
2013-08-28 1:33:56,54.5455,0
2013-08-28 1:33:57,54.5455,0
2013-08-28 1:33:59,54.0541,0
2013-08-28 1:34:0,53.5714,0
2013-08-28 1:34:1,55.5556,0
2013-08-28 1:34:2,53.0973,0
2013-08-28 1:34:3,56.0748,0
2013-08-28 1:34:4,56.6038,0
2013-08-28 1:34:5,55.5556,0
2013-08-28 1:34:6,56.6038,0
2013-08-28 1:34:7,55.5556,0
2013-08-28 1:34:8,54.0541,0
2013-08-28 1:34:9,55.0459,0
2013-08-28 1:34:11,57.1429,0
2013-08-28 1:34:12,55.5556,0
2013-08-28 1:34:13,56.6038,0
2013-08-28 1:34:14,52.6316,0
2013-08-28 1:34:15,56.0748,0
2013-08-28 1:34:16,55.5556,0
2013-08-28 1:34:17,52.1739,0
2013-08-28 1:34:18,54.0541,0
2013-08-28 1:34:19,52.1739,0
2013-08-28 1:34:20,58.8235,0
2013-08-28 1:34:24,70.5882,1
2013-08-28 1:34:27,73.1707,1
2013-08-28 1:34:28,66.6667,0
2013-08-28 1:34:29,63.1579,0
2013-08-28 1:34:30,62.5,0
2013-08-28 1:34:31,57.6923,0
2013-08-28 1:34:32,57.6923,0
2013-08-28 1:34:33,61.2245,0
2013-08-28 1:34:34,57.6923,0
2013-08-28 1:34:35,56.6038,0
2013-08-28 1:34:36,60.6061,0
2013-08-28 1:34:37,60,0
2013-08-28 1:34:38,60.6061,0
2013-08-28 1:34:39,65.2174,0
2013-08-28 1:34:40,66.6667,0
2013-08-28 1:34:41,67.4157,0
2013-08-28 1:34:42,65.2174,0
2013-08-28 1:34:43,67.4157,0
2013-08-28 1:34:44,55.0459,1
2013-08-28 1:34:46,58.8235,0
2013-08-28 1:34:47,55.0459,0
2013-08-28 1:34:48,53.0973,0
2013-08-28 1:34:49,58.2524,0
2013-08-28 1:34:50,57.1429,0
2013-08-28 1:34:51,58.8235,0
2013-08-28 1:34:52,61.2245,0
2013-08-28 1:34:53,61.2245,0
2013-08-28 1:34:54,63.8298,0
2013-08-28 1:34:55,58.2524,0
2013-08-28 1:34:56,50.4202,0
2013-08-28 1:34:57,51.2821,0
2013-08-28 1:34:58,50,0
2013-08-28 1:34:59,52.6316,0
2013-08-28 1:35:1,54.0541,0
2013-08-28 1:35:2,54.0541,0
2013-08-28 1:35:3,59.4059,0
2013-08-28 1:35:4,60.6061,0
2013-08-28 1:35:5,55.5556,0
2013-08-28 1:35:6,58.8235,0
2013-08-28 1:35:7,57.1429,0
2013-08-28 1:35:8,54.5455,0
2013-08-28 1:35:9,60,0
2013-08-28 1:35:10,64.5161,0
2013-08-28 1:35:11,68.9655,0
2013-08-28 1:35:13,67.4157,1
2013-08-28 1:35:17,71.4286,1
2013-08-28 1:35:18,75.9494,0
2013-08-28 1:35:19,80,1
2013-08-28 1:35:20,72.2892,0
2013-08-28 1:35:21,71.4286,0
2013-08-28 1:35:22,74.0741,0
2013-08-28 1:35:22,76.9231,0
2013-08-28 1:35:23,76.9231,0
2013-08-28 1:35:24,78.9474,0
2013-08-28 1:35:25,74.0741,0
2013-08-28 1:35:25,75,0
2013-08-28 1:35:26,73.1707,0
2013-08-28 1:35:27,69.7674,0
2013-08-28 1:35:28,65.2174,0
2013-08-28 1:35:29,68.9655,0
2013-08-28 1:35:30,62.5,0
2013-08-28 1:35:32,63.1579,1
2013-08-28 1:35:33,65.9341,0
2013-08-28 1:35:34,67.4157,0
2013-08-28 1:35:34,65.9341,0
2013-08-28 1:35:35,65.2174,0
2013-08-28 1:35:36,68.9655,0
2013-08-28 1:35:37,65.2174,0
2013-08-28 1:35:38,63.1579,0
2013-08-28 1:35:39,66.6667,0
2013-08-28 1:35:40,63.8298,0
2013-08-28 1:35:41,63.1579,0
2013-08-28 1:35:42,65.9341,0
2013-08-28 1:35:43,63.1579,0
2013-08-28 1:35:44,60.6061,0
2013-08-28 1:35:45,64.5161,0
2013-08-28 1:35:46,65.2174,0
2013-08-28 1:35:47,61.2245,0
2013-08-28 1:35:47,61.8557,0
2013-08-28 1:35:48,62.5,0
2013-08-28 1:35:49,55.5556,0
2013-08-28 1:35:51,57.6923,0
2013-08-28 1:35:52,60,0
2013-08-28 1:35:53,55.5556,0
2013-08-28 1:35:54,53.5714,0
2013-08-28 1:35:55,55.5556,0
2013-08-28 1:35:56,52.6316,0
2013-08-28 1:35:57,55.0459,0
2013-08-28 1:35:58,50.4202,0
2013-08-28 1:35:59,52.6316,0
2013-08-28 1:36:0,62.5,0
2013-08-28 1:36:1,65.2174,0
2013-08-28 1:36:2,61.2245,0
2013-08-28 1:36:3,68.1818,0
2013-08-28 1:36:11,60,1
2013-08-28 1:36:12,63.1579,0
2013-08-28 1:36:13,58.8235,0
2013-08-28 1:36:14,59.4059,0
2013-08-28 1:36:15,60.6061,0
2013-08-28 1:36:16,59.4059,0
2013-08-28 1:36:17,58.8235,0
2013-08-28 1:36:18,62.5,0
2013-08-28 1:36:19,61.2245,0
2013-08-28 1:36:20,61.8557,0
2013-08-28 1:36:21,61.2245,0
2013-08-28 1:36:22,65.2174,0
2013-08-28 1:36:22,64.5161,0
2013-08-28 1:36:23,60.6061,0
2013-08-28 1:36:24,63.8298,0
2013-08-28 1:36:25,65.2174,0
2013-08-28 1:36:26,63.8298,0
2013-08-28 1:36:27,63.1579,0
2013-08-28 1:36:28,67.4157,0
2013-08-28 1:36:29,65.9341,0
2013-08-28 1:36:30,57.6923,0
2013-08-28 1:36:31,63.8298,0
2013-08-28 1:36:32,61.8557,0
2013-08-28 1:36:33,61.2245,0
2013-08-28 1:36:34,63.1579,0
2013-08-28 1:36:35,68.1818,0
2013-08-28 1:36:36,68.1818,0
2013-08-28 1:36:37,73.1707,0
2013-08-28 1:36:37,74.0741,0
2013-08-28 1:36:38,69.7674,0
2013-08-28 1:36:39,63.1579,0
2013-08-28 1:36:40,70.5882,0
2013-08-28 1:36:41,71.4286,0
2013-08-28 1:36:42,71.4286,0
2013-08-28 1:36:43,65.9341,0
2013-08-28 1:36:43,67.4157,0
2013-08-28 1:36:44,63.1579,0
2013-08-28 1:36:45,61.2245,0
2013-08-28 1:36:46,62.5,0
2013-08-28 1:36:47,60,0
2013-08-28 1:36:48,62.5,0
2013-08-28 1:36:49,58.2524,0
2013-08-28 1:36:50,56.0748,0
2013-08-28 1:36:51,57.6923,0
2013-08-28 1:36:52,58.8235,0
2013-08-28 1:36:53,57.6923,0
2013-08-28 1:36:54,58.2524,0
2013-08-28 1:36:55,60.6061,0
2013-08-28 1:36:56,57.1429,0
2013-08-28 1:36:57,52.6316,0
2013-08-28 1:36:59,56.0748,0
2013-08-28 1:37:0,56.6038,0
2013-08-28 1:37:1,54.0541,0
2013-08-28 1:37:2,55.5556,0
2013-08-28 1:37:3,61.2245,0
2013-08-28 1:37:4,61.8557,0
2013-08-28 1:37:5,57.6923,0
2013-08-28 1:37:6,55.0459,0
2013-08-28 1:37:7,55.5556,0
2013-08-28 1:37:8,52.6316,0
2013-08-28 1:37:9,54.5455,0
2013-08-28 1:37:10,51.7241,0
2013-08-28 1:37:12,53.0973,0
2013-08-28 1:37:13,60.6061,0
2013-08-28 1:37:14,63.8298,0
2013-08-28 1:37:15,58.8235,0
2013-08-28 1:37:16,66.6667,0
2013-08-28 1:37:21,75.9494,1
2013-08-28 1:37:22,75,0
2013-08-28 1:37:23,74.0741,0
2013-08-28 1:37:24,77.9221,0
2013-08-28 1:37:34,62.5,1
2013-08-28 1:37:35,61.8557,0
2013-08-28 1:37:35,65.2174,0
2013-08-28 1:37:36,68.1818,0
2013-08-28 1:37:37,67.4157,0
2013-08-28 1:37:38,69.7674,0
2013-08-28 1:37:39,70.5882,0
2013-08-28 1:37:40,65.9341,0
2013-08-28 1:37:41,61.2245,0
2013-08-28 1:37:42,64.5161,0
2013-08-28 1:37:43,65.2174,0
2013-08-28 1:37:44,61.8557,0
2013-08-28 1:37:45,59.4059,0
2013-08-28 1:37:46,61.8557,0
2013-08-28 1:37:47,60,0
2013-08-28 1:37:48,55.5556,0
2013-08-28 1:37:49,57.1429,0
2013-08-28 1:37:50,57.6923,0
2013-08-28 1:37:51,58.8235,0
2013-08-28 1:37:52,61.2245,0
2013-08-28 1:37:53,61.2245,0
2013-08-28 1:37:54,57.1429,0
2013-08-28 1:37:55,61.8557,0
2013-08-28 1:37:56,61.8557,0
2013-08-28 1:37:57,58.2524,0
2013-08-28 1:37:58,62.5,0
2013-08-28 1:37:59,67.4157,0
2013-08-28 1:38:0,65.2174,0
2013-08-28 1:38:1,67.4157,0
2013-08-28 1:38:1,70.5882,0
2013-08-28 1:38:2,73.1707,0
2013-08-28 1:38:3,74.0741,0
2013-08-28 1:38:4,75,0
2013-08-28 1:38:6,73.1707,1
2013-08-28 1:38:7,73.1707,0
2013-08-28 1:38:8,77.9221,0
2013-08-28 1:38:9,78.9474,0
2013-08-28 1:38:9,77.9221,0
2013-08-28 1:38:10,69.7674,0
2013-08-28 1:38:11,70.5882,0
2013-08-28 1:38:12,68.1818,0
2013-08-28 1:38:13,66.6667,0
2013-08-28 1:38:14,68.1818,0
2013-08-28 1:38:15,65.9341,0
2013-08-28 1:38:17,62.5,1
2013-08-28 1:38:18,63.1579,0
2013-08-28 1:38:19,57.6923,0
2013-08-28 1:38:20,61.8557,0
2013-08-28 1:38:21,65.9341,0
2013-08-28 1:38:22,63.1579,0
2013-08-28 1:38:23,65.2174,0
2013-08-28 1:38:24,69.7674,0
2013-08-28 1:38:25,68.1818,0
2013-08-28 1:38:26,66.6667,0
2013-08-28 1:38:27,66.6667,0
2013-08-28 1:38:28,66.6667,0
2013-08-28 1:38:29,63.8298,0
2013-08-28 1:38:30,62.5,0
2013-08-28 1:38:31,62.5,0
2013-08-28 1:38:31,60,0
2013-08-28 1:38:32,57.6923,0
2013-08-28 1:38:34,61.8557,0
2013-08-28 1:38:34,60,0
2013-08-28 1:38:35,58.2524,0
2013-08-28 1:38:37,60,0
2013-08-28 1:38:38,59.4059,0
2013-08-28 1:38:39,55.5556,0
2013-08-28 1:38:40,59.4059,0
2013-08-28 1:38:41,58.2524,0
2013-08-28 1:38:42,55.5556,0
2013-08-28 1:38:43,63.8298,0
2013-08-28 1:38:44,63.8298,0
2013-08-28 1:38:45,68.9655,0
2013-08-28 1:38:47,75,1
2013-08-28 1:38:49,76.9231,1
2013-08-28 1:38:49,75,0
2013-08-28 1:38:50,68.9655,0
2013-08-28 1:38:51,69.7674,0
2013-08-28 1:38:52,76.9231,0
2013-08-28 1:38:53,77.9221,0
2013-08-28 1:38:54,76.9231,0
2013-08-28 1:38:54,75,0
2013-08-28 1:38:55,70.5882,0
2013-08-28 1:38:56,71.4286,0
2013-08-28 1:38:57,66.6667,0
2013-08-28 1:38:59,62.5,1
2013-08-28 1:39:0,61.2245,0
2013-08-28 1:39:1,57.6923,0
2013-08-28 1:39:2,57.6923,0
2013-08-28 1:39:3,61.8557,0
2013-08-28 1:39:4,60,0
2013-08-28 1:39:5,58.8235,0
2013-08-28 1:39:6,61.8557,0
2013-08-28 1:39:7,65.2174,0
2013-08-28 1:39:8,64.5161,0
2013-08-28 1:39:9,62.5,0
2013-08-28 1:39:10,62.5,0
2013-08-28 1:39:10,65.2174,0
2013-08-28 1:39:11,60.6061,0
2013-08-28 1:39:12,59.4059,0
2013-08-28 1:39:13,61.8557,0
2013-08-28 1:39:14,61.8557,0
2013-08-28 1:39:15,60.6061,0
2013-08-28 1:39:16,64.5161,0
2013-08-28 1:39:17,58.2524,0
2013-08-28 1:39:18,60,0
2013-08-28 1:39:19,63.1579,0
2013-08-28 1:39:20,55.5556,0
2013-08-28 1:39:21,57.6923,0
2013-08-28 1:39:22,60.6061,0
2013-08-28 1:39:23,63.1579,0
2013-08-28 1:39:24,68.9655,0
2013-08-28 1:39:28,58.8235,1
